animal,fov,treatment,stimulated,cell_id,x_px,y_px,x_um,y_um,site_x_px,site_y_px,distance_um,soma_area_px,activity_marker_intensity
A04,A04_F1,Control,0,A04_F1_C012,143.39847124623412,204.90277003217693,107.5488534346756,153.6770775241327,125.87814071188316,125.4092737252819,61.05100400185139,90.0,46.96781369971197
A04,A04_F1,Control,0,A04_F1_C013,53.90047783173444,154.68990231171722,40.42535837380083,116.01742673378791,125.87814071188316,125.4092737252819,58.27909813826157,101.0,48.526656764905205
A04,A04_F1,Control,0,A04_F1_C014,191.9132800734941,29.21864082710444,143.93496005512054,21.913980620328328,125.87814071188316,125.4092737252819,87.50696307677958,104.0,42.04383796645816
A04,A04_F1,Control,0,A04_F1_C015,116.13595149593716,187.8097817398483,87.10196362195286,140.85733630488622,125.87814071188316,125.4092737252819,47.36731656741104,81.0,43.569611785594496
A04,A04_F1,Control,0,A04_F1_C016,196.6705636534688,170.6161670602856,147.50292274010158,127.9621252952142,125.87814071188316,125.4092737252819,62.99656397300801,54.0,46.75729697330038
A04,A04_F1,Control,0,A04_F1_C017,88.90095566073074,69.56853244273182,66.67571674554806,52.17639933204887,125.87814071188316,125.4092737252819,50.23040999461056,76.0,46.07348583357571
A04,A04_F1,Control,0,A04_F1_C018,225.8371718375229,36.32470368055076,169.37787887814218,27.243527760413063,125.87814071188316,125.4092737252819,100.42124299441112,91.0,39.90593697104737
A04,A04_F1,Control,0,A04_F1_C019,158.43317682765826,167.64966507648688,118.8248826207437,125.73724880736516,125.87814071188316,125.4092737252819,39.997444716835794,88.0,55.18440398631138
A04,A04_F1,Control,0,A04_F1_C020,146.20025691842508,238.8256272391531,109.6501926888188,179.11922042936482,125.87814071188316,125.4092737252819,86.41698287354329,96.0,33.31731049472415
A04,A04_F1,Control,0,A04_F1_C021,134.34428413977622,100.4662144405981,100.75821310483217,75.34966083044857,125.87814071188316,125.4092737252819,19.755515241300618,83.0,45.620888447360905
A04,A04_F1,Control,0,A04_F1_C022,156.11455161771977,80.48742088608633,117.08591371328984,60.36556566456474,125.87814071188316,125.4092737252819,40.612437028849655,154.0,54.9607076786326
A04,A04_F1,Control,0,A04_F1_C023,160.49795512517588,240.1624414607753,120.37346634388192,180.1218310955815,125.87814071188316,125.4092737252819,89.89625600451545,58.0,39.17604743598573
A04,A04_F1,Control,0,A04_F1_C024,41.97559263110071,72.28664573026555,31.481694473325533,54.21498429769916,125.87814071188316,125.4092737252819,74.47938499003605,75.0,34.70354640050897
A04,A04_F1,Control,0,A04_F1_C025,135.08564407431334,139.7976881876307,101.314233055735,104.84826614072304,125.87814071188316,125.4092737252819,12.8117165618659,101.0,48.41917294416027
A04,A04_F1,Control,0,A04_F1_C026,217.01806277089207,110.96540629213789,162.76354707816904,83.2240547191034,125.87814071188316,125.4092737252819,69.20801809316251,92.0,48.78966788568231
A04,A04_F1,Control,0,A04_F1_C027,30.22575692189963,47.90765604298461,22.669317691424723,35.930742032238456,125.87814071188316,125.4092737252819,92.33191262123076,66.0,45.76356826683962
A04,A04_F1,Control,0,A04_F1_C028,243.2718298914052,41.48566247079878,182.45387241855389,31.114246853099083,125.87814071188316,125.4092737252819,108.2300954756077,50.0,36.14567328270266
A04,A04_F1,Control,0,A04_F1_C029,224.71448508802905,149.0078371735993,168.53586381602176,111.75587788019948,125.87814071188316,125.4092737252819,76.21090657600266,80.0,48.160604410128805
A04,A04_F1,Control,0,A04_F1_C030,77.07894725681894,78.15416252793345,57.8092104426142,58.615621895950085,125.87814071188316,125.4092737252819,50.94706894491511,75.0,59.430871568131614
A04,A04_F1,Control,0,A04_F1_C031,116.8674764488422,136.3894328571617,87.65060733663165,102.29207464287128,125.87814071188316,125.4092737252819,10.65306201639878,45.0,65.44075377544267
A04,A04_F1,Control,0,A04_F1_C032,170.11830445380994,192.6719189588188,127.58872834035743,144.5039392191141,125.87814071188316,125.4092737252819,60.38061556986142,78.0,43.103010671500506
A04,A04_F1,Control,0,A04_F1_C033,23.95163252556928,236.954993759957,17.96372439417696,177.71624531996775,125.87814071188316,125.4092737252819,113.32562225782708,89.0,38.21784380352945
A04,A04_F1,Control,0,A04_F1_C034,178.46730500621874,95.79311282161652,133.85047875466404,71.84483461621238,125.87814071188316,125.4092737252819,45.266319357384646,92.0,51.07653661754368
A04,A04_F1,Control,0,A04_F1_C035,122.13505309801972,109.65764825922444,91.6012898235148,82.24323619441833,125.87814071188316,125.4092737252819,12.142692471637194,52.0,50.92996598270416
A04,A04_F1,Control,0,A04_F1_C036,43.21264660758765,175.40452810509973,32.40948495569073,131.5533960788248,125.87814071188316,125.4092737252819,72.45601440878204,156.0,44.0584287770724
A04,A04_F1,Control,0,A04_F1_C037,239.5442916554181,97.87340275661629,179.6582187415636,73.40505206746221,125.87814071188316,125.4092737252819,87.71543569367272,113.0,39.48013772947078
A04,A04_F1,Control,0,A04_F1_C038,231.3593871150624,207.86990943404209,173.51954033629676,155.90243207553155,125.87814071188316,125.4092737252819,100.41614911779304,118.0,32.60505480362264
A04,A04_F1,Control,0,A04_F1_C039,40.27048203608052,222.3976041117824,30.202861527060385,166.7982030838368,125.87814071188316,125.4092737252819,97.02405213915496,73.0,40.99197585133078
A04,A04_F1,Control,0,A04_F1_C040,22.44380317284241,190.8510556102354,16.83285237963181,143.13829170767656,125.87814071188316,125.4092737252819,91.7985569691057,79.0,45.311736909574975
A04,A04_F2,Control,0,A04_F2_C001,17.66264846899852,65.46810167006082,13.24698635174889,49.10107625254561,125.111560954007,130.28536114835313,94.1139313825222,52.0,38.27402408826693
A04,A04_F2,Control,0,A04_F2_C002,151.39870924001926,15.441917399349396,113.54903193001444,11.581438049512048,125.111560954007,130.28536114835313,88.36015668638228,62.0,43.16202539723168
A04,A04_F2,Control,0,A04_F2_C003,39.32018946228773,103.3024218454658,29.4901420967158,77.47681638409935,125.111560954007,130.28536114835313,67.45097567987867,86.0,52.81913215826216
A04,A04_F2,Control,0,A04_F2_C004,192.3330763506889,124.54622023201765,144.2498072630167,93.40966517401324,125.111560954007,130.28536114835313,50.59954843928645,64.0,56.22754499094447
A04,A04_F2,Control,0,A04_F2_C005,148.17268373865073,109.63797305895592,111.12951280398804,82.22847979421692,125.111560954007,130.28536114835313,23.21525652860551,134.0,56.875063300610464
A04,A04_F2,Control,0,A04_F2_C006,161.8737477779423,160.10170137371705,121.40531083345672,120.0762760302878,125.111560954007,130.28536114835313,35.50022246463146,98.0,43.51821195063915
A04,A04_F2,Control,0,A04_F2_C007,102.59897650335802,33.99060365396623,76.94923237751851,25.492952740474674,125.111560954007,130.28536114835313,74.16850368247354,152.0,50.09622132599755
A04,A04_F2,Control,0,A04_F2_C008,181.94493484054763,236.5975808178582,136.45870113041073,177.44818561339363,125.111560954007,130.28536114835313,90.41255580167632,81.0,41.0329842724879
A04,A04_F2,Control,0,A04_F2_C009,198.74033777873817,49.04601523803879,149.05525333405362,36.78451142852909,125.111560954007,130.28536114835313,82.23033689953483,72.0,44.93186807411013
A04,A04_F2,Control,0,A04_F2_C010,19.61195540751288,153.72644293499613,14.70896655563466,115.29483220124708,125.111560954007,130.28536114835313,81.05432583002026,74.0,47.6633409370731
A04,A04_F2,Control,0,A04_F2_C011,95.68460361133184,205.57647128079597,71.76345270849887,154.18235346059697,125.111560954007,130.28536114835313,60.628104946679485,86.0,44.247363153523374
A04,A04_F2,Control,0,A04_F2_C012,45.578592092641365,195.0421010621034,34.18394406948102,146.28157579657756,125.111560954007,130.28536114835313,76.92137077132745,84.0,50.4664998437448
A04,A04_F2,Control,0,A04_F2_C013,19.721897062124125,188.58822338290275,14.791422796593093,141.44116753717705,125.111560954007,130.28536114835313,90.33128091913404,140.0,45.674324723192925
A04,A04_F2,Control,0,A04_F2_C014,44.0070028274341,179.62048439405265,33.00525212057558,134.71536329553948,125.111560954007,130.28536114835313,71.19828544774403,91.0,48.458681511613136
A04,A04_F2,Control,0,A04_F2_C015,177.3290367334339,143.42923669082674,132.99677755007542,107.57192751812003,125.111560954007,130.28536114835313,40.38474044229117,81.0,48.42072003601597
A04,A04_F2,Control,0,A04_F2_C016,135.5827458340909,26.217052336238552,101.68705937556815,19.662789252178914,125.111560954007,130.28536114835313,78.44533427260784,101.0,46.196103445126845
A04,A04_F2,Control,0,A04_F2_C017,16.261487436839758,236.7765036871374,12.196115577629818,177.58237776535304,125.111560954007,130.28536114835313,114.20877743609928,102.0,38.757131533348925
A04,A04_F2,Control,0,A04_F2_C018,150.39012280538674,177.4718830749139,112.79259210404004,133.10391230618544,125.111560954007,130.28536114835313,40.148289088078286,115.0,56.80438647182155
A04,A04_F2,Control,0,A04_F2_C019,102.0689918106617,229.1121390708232,76.55174385799627,171.8341043031174,125.111560954007,130.28536114835313,76.10815833624852,89.0,51.6474915858579
A04,A04_F2,Control,0,A04_F2_C020,203.06862686081632,133.79672119195726,152.30147014561226,100.34754089396796,125.111560954007,130.28536114835313,58.52707918529566,78.0,47.689738496317126
A04,A04_F2,Control,0,A04_F2_C021,68.80148857596834,161.68747004643592,51.60111643197625,121.26560253482694,125.111560954007,130.28536114835313,48.35561643323026,45.0,45.75630365472991
A04,A04_F2,Control,0,A04_F2_C022,173.02248898001378,209.607678186564,129.76686673501032,157.20575863992298,125.111560954007,130.28536114835313,69.50152113515787,76.0,45.57955207315518
A04,A04_F2,Control,0,A04_F2_C023,138.24481339620633,187.67525538553224,103.68361004715474,140.7564415391492,125.111560954007,130.28536114835313,44.15508218369818,111.0,60.85966012056045
A04,A04_F2,Control,0,A04_F2_C024,104.620890870695,66.40417511658589,78.46566815302124,49.80313133743942,125.111560954007,130.28536114835313,50.31529427246471,108.0,54.9048080863195
A04,A04_F2,Control,0,A04_F2_C025,58.49876968317227,118.18228825696411,43.8740772623792,88.63671619272309,125.111560954007,130.28536114835313,50.77753871592404,86.0,48.80282998256365
A04,A04_F2,Control,0,A04_F2_C026,124.69382043716102,159.36082551276917,93.52036532787076,119.52061913457688,125.111560954007,130.28536114835313,21.80884885819368,54.0,58.65044076423687
A04,A04_F2,Control,0,A04_F2_C027,190.2637148434829,67.37907803798527,142.69778613261215,50.53430852848895,125.111560954007,130.28536114835313,67.92368534833656,102.0,42.10669015783114
A04,A04_F2,Control,0,A04_F2_C028,183.03193197664532,106.16191935558984,137.273948982484,79.62143951669239,125.111560954007,130.28536114835313,47.05740404678652,99.0,46.85825129120504
A04,A04_F2,Control,0,A04_F2_C029,66.77239375745044,179.52295043368596,50.07929531808783,134.6422128252645,125.111560954007,130.28536114835313,57.25501487335527,59.0,54.3314212965411
A04,A04_F2,Control,0,A04_F2_C030,70.30591569653453,33.085588859666764,52.729436772400895,24.814191644750075,125.111560954007,130.28536114835313,83.68956415137119,103.0,43.43174487865729
A04,A04_F2,Control,0,A04_F2_C031,79.18515792803977,64.98521488490096,59.38886844602983,48.73891116367572,125.111560954007,130.28536114835313,59.87491773083406,101.0,50.47804802857624
A04,A04_F2,Control,0,A04_F2_C032,103.12448960249196,92.0166186300828,77.34336720186896,69.0124639725621,125.111560954007,130.28536114835313,33.10150265180246,123.0,60.75145476602039
A04,A04_F2,Control,0,A04_F2_C033,37.65314004882869,149.8304176787163,28.23985503662152,112.37281325903722,125.111560954007,130.28536114835313,67.21182076001485,111.0,43.20802505902755
A04,A04_F2,Control,0,A04_F2_C034,64.45837048376674,95.53080882218084,48.34377786282506,71.64810661663563,125.111560954007,130.28536114835313,52.42863947459144,83.0,48.799514745302105
A04,A04_F2,Control,0,A04_F2_C035,156.40646273767177,90.39346720288242,117.3048470532538,67.79510040216181,125.111560954007,130.28536114835313,38.02680528411271,116.0,57.689933857022666
A04,A04_F2,Control,0,A04_F2_C036,169.92885539928218,96.35077648976788,127.44664154946165,72.2630823673259,125.111560954007,130.28536114835313,42.16138136383421,129.0,51.0748193220757
A04,A04_F2,Control,0,A04_F2_C037,122.86146416860062,138.86149027689467,92.14609812645048,104.146117707671,125.111560954007,130.28536114835313,6.649794815246334,115.0,56.426382951414745
A04,A04_F2,Control,0,A04_F2_C038,211.5924740029604,82.32550764170647,158.6943555022203,61.74413073127985,125.111560954007,130.28536114835313,74.16698340208265,82.0,31.69447948985353
A04,A04_F2,Control,0,A04_F2_C039,126.57355572841416,198.39750552331003,94.93016679631062,148.79812914248254,125.111560954007,130.28536114835313,51.09587480944419,88.0,50.65541694716664
A04,A04_F2,Control,0,A04_F2_C040,74.56023900432966,143.29263881535374,55.92017925324724,107.46947911151533,125.111560954007,130.28536114835313,39.14845846940962,79.0,47.02073585700241
A05,A05_F1,Control,0,A05_F1_C001,224.9759336055794,184.14222158543325,168.73195020418456,138.10666618907493,124.99896122063468,129.8059743919271,85.34137511232618,45.0,33.945784553357505
A05,A05_F1,Control,0,A05_F1_C002,216.65459362118744,118.20138087582134,162.49094521589058,88.65103565686601,124.99896122063468,129.8059743919271,69.29050885257197,77.0,37.79373775286246
A05,A05_F1,Control,0,A05_F1_C003,83.9194890065045,187.06967119245587,62.93961675487838,140.3022533943419,124.99896122063468,129.8059743919271,52.85586892548537,63.0,46.84614812213261
A05,A05_F1,Control,0,A05_F1_C004,230.1787926629575,64.49962819155594,172.63409449721814,48.37472114366696,124.99896122063468,129.8059743919271,92.85386440750042,112.0,41.73319670802518
A05,A05_F1,Control,0,A05_F1_C005,88.20488213252409,137.54672132739654,66.15366159939308,103.1600409955474,124.99896122063468,129.8059743919271,28.199635161148407,50.0,52.65591431001236
A05,A05_F1,Control,0,A05_F1_C006,164.60864143041795,94.60201899057328,123.45648107281346,70.95151424292996,124.99896122063468,129.8059743919271,39.74465937393055,54.0,47.11369302103988
A05,A05_F1,Control,0,A05_F1_C007,154.75470766075335,218.3248659222083,116.06603074556502,163.7436494416562,124.99896122063468,129.8059743919271,70.03971526731499,127.0,43.52842245618835
A05,A05_F1,Control,0,A05_F1_C008,14.887904687787051,30.16846885369707,11.165928515840289,22.6263516402728,124.99896122063468,129.8059743919271,111.37456383919844,70.0,43.04053714111769
A05,A05_F1,Control,0,A05_F1_C009,170.97061463062312,12.350660088836204,128.22796097296734,9.262995066627152,124.99896122063468,129.8059743919271,94.59859075905072,126.0,41.88767586141866
A05,A05_F1,Control,0,A05_F1_C010,129.32637561928914,30.090009323441475,96.99478171446684,22.567506992581105,124.99896122063468,129.8059743919271,74.85736513707842,95.0,39.13507729299593
A05,A05_F1,Control,0,A05_F1_C011,172.13134439243902,121.15000643308234,129.09850829432926,90.86250482481177,124.99896122063468,129.8059743919271,35.94047676612766,69.0,43.27508827271192
A05,A05_F1,Control,0,A05_F1_C012,179.5862460898048,133.89951756966553,134.6896845673536,100.42463817724916,124.99896122063468,129.8059743919271,41.055419013681565,53.0,53.43976925684305
A05,A05_F1,Control,0,A05_F1_C013,29.95816873276626,61.58632893686907,22.468626549574694,46.1897467026518,124.99896122063468,129.8059743919271,87.74253898645134,86.0,46.79293829723355
A05,A05_F1,Control,0,A05_F1_C014,47.11752083074892,48.7169280547252,35.33814062306169,36.5376960410439,124.99896122063468,129.8059743919271,84.3239918920328,95.0,39.9673950886141
A05,A05_F1,Control,0,A05_F1_C015,106.84310805401942,142.48826083682766,80.13233104051457,106.86619562762075,124.99896122063468,129.8059743919271,16.61000929993684,98.0,59.077887864253725
A05,A05_F1,Control,0,A05_F1_C016,92.96832598416565,107.3845977043641,69.72624448812422,80.53844827827308,124.99896122063468,129.8059743919271,29.323750544520145,85.0,55.54617569063191
A05,A05_F1,Control,0,A05_F1_C017,68.87625776379156,92.61607090297458,51.65719332284367,69.46205317723094,124.99896122063468,129.8059743919271,50.49481463687705,88.0,45.18664007059216
A05,A05_F1,Control,0,A05_F1_C018,134.28692821487095,112.36702696095358,100.71519616115322,84.27527022071519,124.99896122063468,129.8059743919271,14.818588338376994,80.0,48.24912026028581
A05,A05_F1,Control,0,A05_F1_C019,17.122281064934775,171.86156643993223,12.84171079870108,128.8961748299492,124.99896122063468,129.8059743919271,86.83837663128506,73.0,38.3792909394397
A05,A05_F1,Control,0,A05_F1_C020,25.764307726439288,132.49102088963136,19.323230794829467,99.36826566722353,124.99896122063468,129.8059743919271,74.45322917748041,81.0,40.91824913100475
A05,A05_F1,Control,0,A05_F1_C021,62.714523129738566,197.5205505969675,47.03589234730393,148.14041294772562,124.99896122063468,129.8059743919271,69.002506988126,50.0,41.04428892065482
A05,A05_F1,Control,0,A05_F1_C022,29.91047024258908,189.24986235646173,22.43285268194181,141.93739676734629,124.99896122063468,129.8059743919271,84.10505796153033,138.0,41.75456735215706
A05,A05_F1,Control,0,A05_F1_C023,125.87070526954145,208.8681211404936,94.40302895215608,156.6510908553702,124.99896122063468,129.8059743919271,59.30021441551035,67.0,33.382986423148765
A05,A05_F1,Control,0,A05_F1_C024,216.37175823786305,95.90641101333593,162.27881867839727,71.92980826000193,124.99896122063468,129.8059743919271,73.09391043723163,76.0,38.513401112705765
A05,A05_F1,Control,0,A05_F1_C025,98.27487198677836,72.14147248326762,73.70615399008378,54.10610436245072,124.99896122063468,129.8059743919271,47.6670388815585,86.0,50.29137719537805
A05,A05_F1,Control,0,A05_F1_C026,122.81219188388476,102.78829187668222,92.10914391291357,77.09121890751166,124.99896122063468,129.8059743919271,20.32952618367012,81.0,52.7750983322053
A05,A05_F1,Control,0,A05_F1_C027,173.75204498133957,47.309415010310985,130.31403373600466,35.482061257733235,124.99896122063468,129.8059743919271,71.8691994937006,78.0,45.2296253728028
A05,A05_F1,Control,0,A05_F1_C028,18.703447229021016,206.9409405653957,14.027585421765762,155.20570542404676,124.99896122063468,129.8059743919271,98.50027084731522,125.0,36.80773266011698
A05,A05_F1,Control,0,A05_F1_C029,81.32006627130362,59.07253642082523,60.99004970347771,44.30440231561892,124.99896122063468,129.8059743919271,62.34961206818858,146.0,50.35249153797381
A05,A05_F1,Control,0,A05_F1_C030,177.31929747812748,67.75971422119949,132.9894731085956,50.819785665899616,124.99896122063468,129.8059743919271,60.87097208719267,54.0,44.14680805304128
A05,A05_F1,Control,0,A05_F1_C031,228.34232888469788,49.57847243192791,171.25674666352342,37.18385432394593,124.99896122063468,129.8059743919271,98.12196918823236,107.0,42.38335475974347
A05,A05_F1,Control,0,A05_F1_C032,165.9821224147598,30.463237291330103,124.48659181106984,22.84742796849758,124.99896122063468,129.8059743919271,80.59830575333058,104.0,34.91299417525394
A05,A05_F1,Control,0,A05_F1_C033,71.2618116348002,177.94389774613015,53.446358726100144,133.45792330959762,124.99896122063468,129.8059743919271,54.108957318884194,92.0,49.23176771127827
A05,A05_F1,Control,0,A05_F1_C034,233.1067945957257,166.4459826616649,174.83009594679427,124.83448699624869,124.99896122063468,129.8059743919271,85.61109178560264,80.0,34.64551741914968
A05,A05_F1,Control,0,A05_F1_C035,102.27779344447346,243.17825153938892,76.7083450833551,182.3836886545417,124.99896122063468,129.8059743919271,86.719995609584,77.0,43.05616227593563
A05,A05_F1,Control,0,A05_F1_C036,179.81697094447722,230.40052926679908,134.8627282083579,172.8003969500993,124.99896122063468,129.8059743919271,85.92093311040838,79.0,39.916139077098485
A05,A05_F1,Control,0,A05_F1_C037,213.38998647674543,141.9445300146785,160.04248985755908,106.45839751100888,124.99896122063468,129.8059743919271,66.91546014650564,83.0,44.45109386381218
A05,A05_F1,Control,0,A05_F1_C038,84.81508391136754,41.15290725898571,63.61131293352565,30.86468044423928,124.99896122063468,129.8059743919271,73.00128113993806,75.0,47.40091621631196
A05,A05_F1,Control,0,A05_F1_C039,74.96746752680323,23.034459313254064,56.225600645102425,17.27584448494055,124.99896122063468,129.8059743919271,88.43421323958873,100.0,43.855501042682256
A05,A05_F1,Control,0,A05_F1_C040,97.39638542604293,194.37946112308083,73.0472890695322,145.78459584231064,124.99896122063468,129.8059743919271,52.6692132630819,116.0,45.46305261369282
A05,A05_F2,Control,0,A05_F2_C001,175.51719151100903,48.42825140155367,131.63789363325677,36.32118855116526,122.503534426609,130.85038044295823,73.49944589018287,78.0,30.154870760572607
A05,A05_F2,Control,0,A05_F2_C002,217.67351762292375,232.56978079239684,163.25513821719284,174.42733559429763,122.503534426609,130.85038044295823,104.47411730343968,87.0,39.14311811389356
A05,A05_F2,Control,0,A05_F2_C003,208.42995225836643,190.7173159184493,156.3224641937748,143.03798693883698,122.503534426609,130.85038044295823,78.54401361721472,89.0,38.93438167624704
A05,A05_F2,Control,0,A05_F2_C004,106.42861208982232,240.646377775958,79.82145906736673,180.4847833319685,122.503534426609,130.85038044295823,83.22487512244172,133.0,38.215825560580505
A05,A05_F2,Control,0,A05_F2_C005,109.07989725236963,191.0761730384853,81.80992293927724,143.307129778864,122.503534426609,130.85038044295823,46.2777357097244,69.0,43.84793203029807
A05,A05_F2,Control,0,A05_F2_C006,199.5700365279365,116.49911718278136,149.67752739595238,87.37433788708603,122.503534426609,130.85038044295823,58.79351608046981,60.0,30.83749305859198
A05,A05_F2,Control,0,A05_F2_C007,17.87367184132183,110.1233936930291,13.405253880991372,82.59254526977182,122.503534426609,130.85038044295823,79.99732226734619,62.0,40.72113301941253
A05,A05_F2,Control,0,A05_F2_C008,208.74149780223948,162.06354273283102,156.55612335167962,121.54765704962328,122.503534426609,130.85038044295823,68.78464147512996,107.0,40.21452250093952
A05,A05_F2,Control,0,A05_F2_C009,37.374889404574525,242.35599234103623,28.03116705343089,181.7669942557772,122.503534426609,130.85038044295823,105.21510383271712,96.0,32.41768523334871
A05,A05_F2,Control,0,A05_F2_C010,172.14190241758862,91.72992533337158,129.10642681319146,68.79744400002869,122.503534426609,130.85038044295823,47.40081635841166,126.0,35.72656576909909
A05,A05_F2,Control,0,A05_F2_C011,105.81571896562036,36.57923537463365,79.36178922421526,27.43442653097524,122.503534426609,130.85038044295823,71.8025886529248,126.0,33.63034553247754
A05,A05_F2,Control,0,A05_F2_C012,18.64446505491877,150.1809183294446,13.98334879118908,112.63568874708346,122.503534426609,130.85038044295823,79.23201052589557,44.0,32.86995217110845
A05,A05_F2,Control,0,A05_F2_C013,129.87629210390017,224.668671159667,97.40721907792512,168.50150336975025,122.503534426609,130.85038044295823,70.58065557349818,116.0,31.53488173976682
A05,A05_F2,Control,0,A05_F2_C014,169.75164186323946,76.15138021416844,127.3137313974296,57.11353516062633,122.503534426609,130.85038044295823,54.2098229920975,102.0,41.36717898100724
A05,A05_F2,Control,0,A05_F2_C015,176.59888492095197,134.5165020841702,132.449163690714,100.88737656312766,122.503534426609,130.85038044295823,40.664578057064745,77.0,41.94266352016018
A05,A05_F2,Control,0,A05_F2_C016,135.66700051701355,115.42482369579146,101.75025038776016,86.56861777184359,122.503534426609,130.85038044295823,15.209005893424695,74.0,33.73975993749164
A05,A05_F2,Control,0,A05_F2_C017,186.4881506448761,212.7771256872385,139.86611298365708,159.5828442654289,122.503534426609,130.85038044295823,77.9640158543836,78.0,30.50149384773907
A05,A05_F2,Control,0,A05_F2_C018,179.6166413893678,236.03111685379235,134.71248104202584,177.02333764034427,122.503534426609,130.85038044295823,89.7649878466627,83.0,31.422174416047632
A05,A05_F2,Control,0,A05_F2_C019,171.3018576379729,190.6870424814004,128.47639322847965,143.01528186105028,122.503534426609,130.85038044295823,57.90904627586874,62.0,35.199143460396215
A05,A05_F2,Control,0,A05_F2_C020,215.214854949497,95.19576276883636,161.41114121212274,71.39682207662727,122.503534426609,130.85038044295823,74.49822415302484,105.0,36.957851600897015
A05,A05_F2,Control,0,A05_F2_C021,237.0758413064367,35.28362529286151,177.80688097982753,26.462718969646133,122.503534426609,130.85038044295823,111.89793444897552,109.0,27.176948326068647
A05,A05_F2,Control,0,A05_F2_C022,44.710227838210656,92.1769760056238,33.532670878658,69.13273200421786,122.503534426609,130.85038044295823,65.15696281220238,105.0,26.086506833476008
A05,A05_F2,Control,0,A05_F2_C023,87.20738790239865,30.78234901894296,65.40554092679899,23.086761764207218,122.503534426609,130.85038044295823,79.58284200002932,108.0,39.12144231815934
A05,A05_F2,Control,0,A05_F2_C024,132.34708043192626,146.0810150231042,99.2603103239447,109.56076126732812,122.503534426609,130.85038044295823,13.601030864089443,140.0,49.96657380836187
A05,A05_F2,Control,0,A05_F2_C025,123.03974625260471,60.61932050923295,92.27980968945354,45.46449038192471,122.503534426609,130.85038044295823,52.67483016277298,57.0,41.03662126417361
A05,A05_F2,Control,0,A05_F2_C026,236.9929729487893,187.43246873749163,177.74472971159196,140.57435155311873,122.503534426609,130.85038044295823,95.78109098357118,154.0,41.84557396905582
A05,A05_F2,Control,0,A05_F2_C027,27.58242611705217,172.09905007180868,20.68681958778913,129.0742875538565,122.503534426609,130.85038044295823,77.62217222698919,106.0,28.357818544371156
A05,A05_F2,Control,0,A05_F2_C028,103.46477184032145,83.69316135783126,77.59857888024109,62.76987101837344,122.503534426609,130.85038044295823,38.141594858776855,91.0,47.91366370217486
A05,A05_F2,Control,0,A05_F2_C029,149.79438561459477,132.5819847483708,112.34578921094608,99.43648856127813,122.503534426609,130.85038044295823,20.509298361227792,48.0,36.41988025473601
A05,A05_F2,Control,0,A05_F2_C030,36.680410139949664,142.7165262090422,27.51030760496225,107.03739465678166,122.503534426609,130.85038044295823,64.97967311926666,92.0,34.392011110317746
A05,A05_F2,Control,0,A05_F2_C031,142.59781213812926,156.41325491804034,106.94835910359694,117.30994118853025,122.503534426609,130.85038044295823,24.38642672367733,101.0,52.290366680135634
A05,A05_F2,Control,0,A05_F2_C032,62.44681334218102,142.91226915731178,46.83511000663576,107.18420186798384,122.503534426609,130.85038044295823,45.94200839164796,100.0,41.91762021487888
A05,A05_F2,Control,0,A05_F2_C033,44.40764965658199,117.30688240228632,33.30573724243649,87.98016180171474,122.503534426609,130.85038044295823,59.44616367706118,100.0,37.58272877907991
A05,A05_F2,Control,0,A05_F2_C034,56.577731323912325,54.82505403299896,42.43329849293424,41.11879052474922,122.503534426609,130.85038044295823,75.47125112182097,83.0,44.20585995211764
A05,A05_F2,Control,0,A05_F2_C035,77.509132611844,217.2099468644316,58.131849458883,162.9074601483237,122.503534426609,130.85038044295823,73.03348468534853,156.0,43.42007695337485
A05,A05_F2,Control,0,A05_F2_C036,243.2145834457077,204.73348507489985,182.4109375842808,153.5501138061749,122.503534426609,130.85038044295823,106.14519376428188,93.0,30.96269507806077
A05,A05_F2,Control,0,A05_F2_C037,186.3474081211372,35.18440845282155,139.76055609085287,26.388306339616165,122.503534426609,130.85038044295823,86.25984206391477,69.0,30.236795770515904
A05,A05_F2,Control,0,A05_F2_C038,207.8812356694808,43.61471608430211,155.91092675211058,32.711037063226584,122.503534426609,130.85038044295823,91.54736378322104,155.0,39.77081990000493
A05,A05_F2,Control,0,A05_F2_C039,115.05510576426737,125.4388193943232,86.29132932320051,94.0791145457424,122.503534426609,130.85038044295823,6.905055859159775,75.0,49.1093018503677
A05,A05_F2,Control,0,A05_F2_C040,202.01386343013928,100.64471954097296,151.51039757260446,75.48353965572971,122.503534426609,130.85038044295823,63.79090321069404,44.0,33.803848530160835
A06,A06_F1,Control,0,A06_F1_C001,155.05613004629214,185.3021815227524,116.2920975347191,138.97663614206428,133.931803737973,136.1803884477349,40.103529654481925,98.0,39.98576023195256
A06,A06_F1,Control,0,A06_F1_C002,86.11862168640994,31.661312583873038,64.58896626480745,23.745984437904774,133.931803737973,136.1803884477349,86.20217455783259,85.0,31.47996431179402
A06,A06_F1,Control,0,A06_F1_C003,208.2795189490604,228.3082703454036,156.20963921179532,171.2312027590527,133.931803737973,136.1803884477349,88.78913377369783,110.0,39.100852652828266
A06,A06_F1,Control,0,A06_F1_C004,49.74816955543727,77.33001222419664,37.31112716657795,57.997509168147474,133.931803737973,136.1803884477349,77.03581123918886,131.0,31.245795601726044
A06,A06_F1,Control,0,A06_F1_C005,191.9179584386416,145.77571795262216,143.9384688289812,109.33178846446664,133.931803737973,136.1803884477349,44.08101941843498,75.0,40.95497927129362
